"Short name",,"MV_RRC Setup Success Rate [CDBH]","MV_ERAB Setup Success Rate [CDBH]","MV_PS Drop Call Rate % [CDBH]","MV_DL User Throughput_Kbps [CDBH]","MV_UL User Throughput_Kbps [CDBH]","MV_PS handover success rate [LTE Intra System] [CDBH]","MV_CSFB Redirection Success Rate [CDBH]","MV_E-UTRAN Average CQI [CDBH]","UL RSSI PUCCH","MV_VoLTE DCR [CBBH]","MV_PS handover success rate [LTE Inter System] [CDBH]","MV_VoLTE ERAB Setup Success Rate [CBBH]","MV_VoLTE IntraF HOSR Exec [CBBH]","MV_VoLTE InterF HOSR Exec [CBBH]","MV_VoLTE Packet Loss DL [CBBH]","MV_VoLTE Packet Loss UL [CBBH]","MV_4G Data Volume_GB","MV_VoLTE Traffic","MV_Average number of used DL PRBs [CDBH]","UL RSSI PUCCH","CSFB Redirection Success Rate [CDBH]"
,"28 Mar 23",98.73,99.09,0.68,1802.87,63.94,89.47,100.00,8.03,-115.96,0.00,96.94,100.00,100.00,100.00,0.45,0.15,43.5936,9.90,92.79,,
,"29 Mar 23",99.34,99.74,0.28,4221.15,105.11,100.00,100.00,8.49,-115.44,5.26,98.69,100.00,90.91,100.00,1.76,1.66,43.2164,6.76,75.40,,
,"30 Mar 23",99.35,99.88,0.21,3917.07,174.53,88.89,100.00,8.39,-115.42,0.00,98.23,98.95,100.00,100.00,0.33,11.54,46.9429,7.22,78.70,,
,"31 Mar 23",99.48,99.38,0.37,3507.59,58.53,57.30,100.00,9.35,-114.39,0.00,97.94,98.44,83.33,100.00,0.61,1.15,43.0084,5.32,81.03,,
"CH_E_T1_HS_HPSC0198B_B","27 Mar 23",100.00,100.00,0.08,4481.17,111.89,100.00,100.00,7.89,-116.54,0.00,92.98,100.00,100.00,100.00,2.11,0.72,6.1005,1.51,32.89,,
,"28 Mar 23",99.52,99.40,0.50,3892.19,182.73,98.59,100.00,6.93,-117.19,8.33,100.00,100.00,100.00,100.00,2.72,6.48,5.1602,1.01,54.89,,
,"29 Mar 23",99.00,99.44,0.81,2287.10,94.15,99.34,100.00,6.11,-116.50,0.00,97.70,100.00,100.00,100.00,8.70,1.66,3.9264,1.18,60.06,,
,"30 Mar 23",99.68,99.90,0.37,3571.54,74.68,98.55,100.00,6.70,-116.12,0.00,98.10,100.00,100.00,100.00,0.24,0.06,3.9051,1.36,47.24,,
,"31 Mar 23",99.51,99.45,0.59,2455.47,66.86,100.00,100.00,7.04,-115.51,0.00,95.06,100.00,100.00,100.00,0.03,0.01,4.3554,1.79,56.32,,
"CH_E_T1_HS_HPSC0198C_C","27 Mar 23",99.86,99.79,0.23,3615.72,140.61,100.00,100.00,7.02,-116.45,20.00,101.35,100.00,100.00,100.00,0.63,15.80,9.4650,2.05,49.93,,
,"28 Mar 23",99.91,99.89,0.23,2515.61,207.11,98.19,,6.68,-117.23,0.00,99.06,96.67,100.00,100.00,1.03,1.32,11.3290,2.81,71.04,,
,"29 Mar 23",99.23,98.37,0.82,1185.62,90.34,98.77,100.00,5.70,-116.46,0.00,100.00,100.00,100.00,100.00,1.21,0.41,7.4767,2.26,80.02,,
,"30 Mar 23",99.78,100.00,0.10,2996.93,126.31,98.90,100.00,7.92,-116.03,12.50,96.93,100.00,100.00,100.00,0.29,1.21,9.3915,3.48,75.34,,
,"31 Mar 23",99.44,99.03,0.62,2247.56,85.90,99.35,100.00,7.13,-115.39,,102.14,100.00,100.00,100.00,0.06,0.04,9.6772,2.80,73.30,,
"CH_E_T1_HS_HPSC0199A_A","27 Mar 23",100.00,99.04,0.00,6875.70,231.57,95.51,100.00,8.86,-116.92,0.00,100.00,100.00,100.00,100.00,0.11,0.00,16.2405,0.36,49.15,,
,"28 Mar 23",99.41,99.67,0.16,7133.50,752.86,100.00,100.00,9.27,-117.21,0.00,100.00,100.00,100.00,68.00,1.51,1.16,16.6074,0.37,40.49,,
,"29 Mar 23",100.00,97.63,0.00,6613.11,335.96,95.79,100.00,9.31,-116.68,,100.00,100.00,83.33,100.00,0.33,0.75,17.4722,0.53,48.75,,
,"30 Mar 23",100.00,99.27,0.23,7285.51,155.42,97.36,,9.18,-116.46,0.00,96.00,100.00,100.00,100.00,1.01,0.28,15.9013,0.48,61.31,,
,"31 Mar 23",100.00,100.00,0.00,8407.28,402.49,98.83,,9.28,-115.21,33.33,101.69,100.00,100.00,100.00,1.89,29.15,15.0868,0.29,46.51,,
"CH_E_T1_HS_HPSC0199B_B","27 Mar 23",94.67,87.16,3.24,4957.48,98.99,91.43,100.00,7.55,-115.12,0.00,100.00,100.00,100.00,100.00,0.21,1.16,12.5199,0.19,62.86,,
,"28 Mar 23",98.04,99.82,1.21,2073.73,95.49,91.98,100.00,6.86,-116.53,0.00,100.00,100.00,50.00,100.00,2.87,12.03,9.4191,0.16,74.75,,
,"29 Mar 23",100.00,98.97,2.64,6127.76,186.66,93.90,,8.24,-115.16,0.00,100.00,100.00,100.00,100.00,5.45,6.42,12.2757,0.28,53.36,,
,"30 Mar 23",100.00,100.00,0.00,6485.89,81.94,85.71,100.00,8.27,-115.78,0.00,100.00,100.00,100.00,100.00,9.61,1.19,14.1512,0.21,78.74,,
,"31 Mar 23",90.42,71.94,23.75,8975.87,41.36,95.33,100.00,8.73,-112.65,0.00,98.72,100.00,100.00,100.00,16.79,14.54,10.3398,0.16,40.51,,
"CH_E_T1_HS_HPSC0199C_C","27 Mar 23",99.83,99.32,0.27,3488.21,881.85,97.50,100.00,8.92,-115.41,0.00,99.25,100.00,80.00,92.86,1.68,2.52,18.1438,0.44,72.89,,
,"28 Mar 23",99.78,99.33,0.35,2731.87,224.81,92.14,100.00,8.14,-116.32,0.00,96.39,100.00,100.00,100.00,1.85,17.53,15.9831,0.53,63.11,,
,"29 Mar 23",100.00,98.90,0.38,1352.44,376.52,92.27,100.00,8.42,-115.19,16.67,105.56,100.00,100.00,100.00,1.94,0.70,12.6314,1.02,75.18,,
,"30 Mar 23",100.00,99.52,0.10,1703.74,347.99,91.42,100.00,7.73,-114.91,0.00,100.00,100.00,100.00,100.00,0.55,0.68,14.6222,0.54,72.94,,
,"31 Mar 23",100.00,99.80,0.17,1876.52,293.57,92.43,100.00,7.67,-113.30,0.00,99.02,100.00,100.00,100.00,0.16,0.80,17.1721,0.62,67.19,,
"CH_E_T1_HS_HPSC0201A_A","27 Mar 23",100.00,99.89,0.12,3393.03,162.42,95.45,100.00,9.67,-116.15,0.00,88.51,100.00,100.00,100.00,2.47,2.00,17.8694,2.32,69.15,,
,"28 Mar 23",99.87,99.57,0.18,2806.97,190.65,96.00,100.00,9.93,-116.74,5.56,95.61,100.00,100.00,99.35,5.25,6.43,17.8366,2.24,62.17,,
,"29 Mar 23",99.64,99.22,0.32,6350.55,69.23,100.00,100.00,9.05,-115.99,0.00,97.96,100.00,100.00,100.00,0.56,0.12,20.5786,3.82,62.94,,
,"30 Mar 23",99.35,99.07,0.35,5448.93,178.33,100.00,100.00,10.00,-115.59,0.00,95.21,100.00,100.00,98.62,0.91,0.74,19.1416,3.34,63.43,,
,"31 Mar 23",99.74,98.63,0.49,3384.10,104.50,100.00,100.00,9.63,-114.49,0.00,93.69,100.00,100.00,100.00,0.55,0.08,18.0589,2.16,66.94,,
"CH_E_T1_HS_HPSC0201B_B","27 Mar 23",99.62,99.60,0.28,3051.51,91.83,100.00,100.00,7.29,-113.49,0.00,97.86,100.00,100.00,99.08,2.55,4.21,13.0899,1.38,68.51,,
,"28 Mar 23",99.76,99.37,0.07,2753.89,298.53,96.67,100.00,7.40,-115.76,0.00,97.45,100.00,100.00,100.00,0.56,0.60,16.1877,1.99,76.53,,
,"29 Mar 23",98.81,98.23,1.20,3498.02,80.57,100.00,100.00,7.11,-113.98,0.00,60.42,100.00,100.00,100.00,2.01,0.67,14.4021,1.83,60.57,,
,"30 Mar 23",99.88,99.87,0.04,4442.87,202.01,100.00,100.00,6.94,-114.23,0.00,99.11,100.00,100.00,100.00,0.77,0.56,12.9266,2.11,59.48,,
,"31 Mar 23",99.34,99.36,0.80,4258.02,56.72,100.00,100.00,7.24,-111.28,9.09,91.67,100.00,100.00,100.00,1.13,7.52,12.2182,1.26,59.10,,
"CH_E_T1_HS_HPSC0201C_C","27 Mar 23",99.34,99.42,0.54,4295.37,59.57,100.00,100.00,8.42,-115.34,0.00,99.16,100.00,100.00,98.15,0.08,0.27,11.1971,2.51,53.47,,
,"28 Mar 23",99.55,99.43,0.51,3171.48,142.02,94.74,100.00,8.82,-116.17,0.00,95.00,100.00,100.00,98.39,0.12,0.00,14.1592,1.23,69.59,,
,"29 Mar 23",99.75,99.27,0.66,2375.32,115.65,100.00,100.00,8.68,-115.45,11.76,71.86,100.00,,100.00,2.08,2.96,16.9502,2.44,83.37,,
,"30 Mar 23",99.88,99.65,0.15,2949.42,196.46,100.00,100.00,8.88,-115.46,0.00,93.52,100.00,100.00,100.00,0.65,0.78,14.2571,1.22,73.54,,
,"31 Mar 23",99.89,97.52,1.38,5466.61,34.86,100.00,100.00,9.01,-113.21,0.00,96.52,100.00,,100.00,0.05,0.08,11.1259,1.10,37.81,,
"CH_E_T1_HS_HPSC0203A_A","27 Mar 23",99.78,99.75,0.47,2788.60,96.39,98.82,100.00,7.58,-117.41,2.27,96.00,100.00,100.00,100.00,0.18,2.93,29.8704,7.29,67.99,,
,"28 Mar 23",100.00,99.43,0.30,4291.27,110.46,100.00,100.00,8.86,-117.52,0.00,51.56,100.00,100.00,100.00,0.22,0.65,30.2991,7.03,58.68,,
,"29 Mar 23",98.87,99.71,0.39,4947.33,121.38,100.00,,8.23,-117.39,5.13,98.69,98.21,100.00,100.00,0.77,0.52,26.7676,5.69,44.35,,
,"30 Mar 23",99.82,99.69,0.50,1989.57,102.02,98.34,100.00,7.03,-117.53,0.00,96.36,97.50,100.00,100.00,0.16,0.84,24.6921,6.92,73.80,,
,"31 Mar 23",96.77,95.56,1.25,2120.53,69.93,96.92,100.00,7.40,-116.50,0.00,96.49,100.00,100.00,100.00,0.08,0.27,23.1491,5.11,73.73,,
"CH_E_T1_HS_HPSC0203B_B","27 Mar 23",99.03,99.30,0.60,2528.96,36.34,96.11,100.00,7.46,-116.02,0.00,84.62,100.00,100.00,100.00,0.35,0.63,24.7017,15.45,59.89,,
,"28 Mar 23",99.62,99.58,0.35,2118.74,89.95,98.81,100.00,7.34,-117.24,0.00,87.96,100.00,100.00,100.00,0.46,0.92,31.6246,15.98,76.25,,
,"29 Mar 23",99.92,99.86,0.00,3853.83,88.31,100.00,,7.78,-116.46,0.00,83.91,100.00,100.00,100.00,0.40,0.48,25.7996,17.09,58.79,,
,"30 Mar 23",99.73,98.75,1.43,1879.21,52.40,98.37,100.00,7.71,-116.49,0.00,91.40,100.00,100.00,100.00,0.52,1.65,27.9098,14.71,77.79,,
,"31 Mar 23",98.74,97.78,1.85,3409.46,31.55,96.68,100.00,7.98,-114.46,1.82,84.88,100.00,100.00,100.00,1.10,2.62,26.1836,13.50,58.45,,
"CH_E_T1_HS_HPSC0203C_C","27 Mar 23",99.37,99.24,0.85,4439.33,58.24,100.00,,8.51,-115.02,0.00,97.27,100.00,100.00,100.00,1.31,1.33,18.8189,6.37,52.19,,
,"28 Mar 23",99.58,99.38,0.84,4133.04,64.65,99.04,100.00,9.26,-116.07,0.00,97.30,100.00,100.00,100.00,0.28,0.43,21.9278,10.09,44.15,,
,"29 Mar 23",99.72,100.00,0.00,11383.17,113.74,100.00,100.00,9.06,-114.63,0.00,84.62,100.00,100.00,100.00,0.48,0.36,14.6752,11.32,18.28,,
,"30 Mar 23",99.87,99.19,0.96,7359.16,249.76,100.00,100.00,9.75,-114.60,0.00,100.00,100.00,100.00,100.00,0.07,0.15,20.1340,9.12,39.10,,
,"31 Mar 23",99.02,98.20,1.19,3912.29,42.84,98.61,100.00,8.19,-112.98,0.00,100.00,100.00,100.00,100.00,0.56,1.70,18.5668,5.92,50.57,,
"CH_E_T1_HS_HPSC0204A_A","27 Mar 23",99.53,99.82,0.31,3983.99,116.12,95.24,,8.70,-117.07,0.00,100.00,100.00,100.00,100.00,1.74,0.63,3.7596,0.39,40.79,,
,"28 Mar 23",100.00,99.27,0.83,4028.02,138.90,100.00,100.00,7.99,-118.16,0.00,97.69,100.00,,100.00,0.13,0.02,3.3252,0.49,32.10,,
,"29 Mar 23",99.79,99.51,0.00,3139.97,99.71,96.08,100.00,7.31,-117.29,0.00,97.20,100.00,,100.00,0.35,0.28,3.6152,0.40,43.08,,
,"30 Mar 23",99.51,92.26,1.46,4281.49,35.66,100.00,100.00,8.66,-116.81,0.00,98.85,100.00,,100.00,0.16,5.24,2.8622,0.63,25.09,,
,"31 Mar 23",99.49,97.80,1.57,5165.43,88.61,96.97,100.00,7.76,-115.89,0.00,99.28,100.00,,100.00,0.25,5.97,2.9963,0.42,21.50,,
"CH_E_T1_HS_HPSC0204B_B","27 Mar 23",100.00,100.00,0.10,9230.87,159.37,100.00,,8.72,-117.05,0.00,97.98,100.00,,100.00,0.84,16.19,4.8945,0.50,24.32,,
,"28 Mar 23",100.00,99.73,0.00,6925.01,345.41,100.00,100.00,8.81,-118.05,0.00,98.52,100.00,,100.00,1.75,1.28,3.9456,0.38,17.01,,
,"29 Mar 23",100.00,99.82,0.10,4332.37,158.03,100.00,100.00,7.64,-117.20,0.00,98.63,100.00,100.00,100.00,0.29,0.09,3.7322,0.83,38.02,,
,"30 Mar 23",100.00,98.88,0.46,5070.31,72.66,98.72,100.00,7.85,-116.71,0.00,100.00,100.00,,100.00,2.88,1.66,4.4764,0.53,30.81,,
,"31 Mar 23",99.32,99.70,0.12,6493.27,66.69,97.47,100.00,8.88,-115.80,0.00,99.09,100.00,,100.00,2.50,1.32,4.3545,0.41,32.58,,
"CH_E_T1_HS_HPSC0204C_C","27 Mar 23",99.88,98.79,0.85,4452.53,126.77,84.62,100.00,9.81,-111.98,0.00,98.11,100.00,100.00,98.90,1.80,4.03,27.1139,1.34,70.63,,
,"28 Mar 23",99.90,99.85,0.20,4444.04,189.07,100.00,100.00,9.47,-115.19,4.35,92.17,100.00,100.00,100.00,4.11,5.34,27.7865,1.37,71.51,,
,"29 Mar 23",99.75,98.48,0.89,6989.52,83.66,96.97,100.00,9.71,-113.38,0.00,94.40,100.00,,100.00,0.86,0.37,24.4631,1.03,69.60,,
,"30 Mar 23",99.54,99.15,0.41,4666.94,131.35,100.00,100.00,9.99,-113.89,0.00,97.52,100.00,100.00,100.00,0.53,2.56,28.8937,1.70,75.95,,
,"31 Mar 23",99.72,99.01,0.64,4040.06,84.57,100.00,100.00,9.09,-110.87,0.00,99.39,100.00,,100.00,1.46,2.84,25.5815,1.02,68.11,,
"CH_E_T1_HS_HPSC0205A_A","27 Mar 23",99.93,99.68,0.06,3157.40,121.88,86.21,100.00,8.56,-112.39,0.00,100.00,100.00,99.39,,0.70,0.08,38.2264,5.50,83.04,,
,"28 Mar 23",99.97,99.98,0.08,4028.68,155.66,100.00,100.00,8.57,-114.79,0.00,100.00,100.00,100.00,,0.90,0.09,37.8980,3.52,78.48,,
,"29 Mar 23",99.85,99.60,0.34,4070.37,94.33,97.92,100.00,8.37,-113.13,9.09,98.57,100.00,100.00,,0.83,0.15,30.8896,4.02,73.45,,
,"30 Mar 23",99.94,99.41,0.34,5227.47,89.09,100.00,100.00,8.89,-113.79,0.00,99.48,99.21,100.00,,2.45,1.15,39.5869,2.63,78.29,,
,"31 Mar 23",99.97,99.82,0.02,5524.91,335.68,100.00,100.00,8.87,-109.94,0.00,99.54,100.00,100.00,,0.81,0.21,34.9263,4.98,63.28,,
"CH_E_T1_HS_HPSC0205B_B","27 Mar 23",98.08,97.57,0.66,2114.73,108.20,97.78,100.00,6.44,-113.79,0.00,99.06,100.00,100.00,,0.25,0.10,13.3573,1.36,74.54,,
,"28 Mar 23",99.51,98.26,1.92,1673.61,95.92,100.00,100.00,6.52,-114.74,0.00,95.48,100.00,95.35,,0.15,2.90,12.6251,1.23,66.91,,
,"29 Mar 23",97.97,90.48,2.98,4144.62,22.36,96.97,100.00,8.12,-113.86,0.00,97.78,100.00,100.00,,1.31,0.30,12.2453,1.21,61.48,,
,"30 Mar 23",96.67,96.65,1.50,2494.62,55.35,96.12,100.00,6.83,-113.07,0.00,96.68,100.00,100.00,,0.33,1.41,9.2095,1.45,58.79,,
,"31 Mar 23",96.56,85.55,4.81,6876.96,44.16,95.83,100.00,8.39,-111.93,0.00,98.69,100.00,100.00,,2.17,1.52,7.9754,1.12,43.51,,
"CH_E_T1_HS_HPSC0205C_C","27 Mar 23",99.64,96.44,1.59,2215.96,72.65,96.32,,6.92,-113.78,0.00,97.98,100.00,100.00,,1.59,2.38,13.8450,1.31,84.95,,
,"28 Mar 23",99.93,99.43,0.24,3129.18,119.95,95.28,100.00,7.13,-114.74,14.29,100.00,100.00,100.00,,2.66,0.97,12.1141,0.99,59.62,,
,"29 Mar 23",99.42,93.94,1.42,1920.19,57.78,97.26,100.00,6.88,-113.77,0.00,99.66,100.00,98.00,,0.83,2.00,9.1699,1.12,66.38,,
,"30 Mar 23",99.06,98.35,1.10,1994.79,60.86,95.08,100.00,6.85,-113.02,0.00,96.39,100.00,100.00,,1.72,4.19,10.9502,1.37,73.91,,
,"31 Mar 23",99.57,99.66,0.44,1363.10,187.97,91.13,100.00,6.64,-111.98,0.00,98.93,100.00,100.00,,1.30,2.95,13.7022,1.34,89.77,,
"CH_E_T1_HS_HPSC0206A_A","27 Mar 23",100.00,99.34,0.11,5163.36,293.32,100.00,100.00,9.91,-115.76,0.00,100.00,100.00,100.00,100.00,0.18,0.03,46.2875,2.04,77.17,,
,"28 Mar 23",99.97,98.04,0.26,3392.80,224.57,100.00,95.65,9.17,-117.38,0.00,99.32,100.00,100.00,100.00,0.28,0.12,45.1872,3.02,79.44,,
,"29 Mar 23",100.00,99.09,0.04,7146.24,335.43,100.00,,9.28,-116.06,0.00,98.89,100.00,,100.00,0.05,0.02,46.5702,2.63,63.83,,
,"30 Mar 23",99.98,99.50,0.33,3894.23,172.94,97.37,100.00,9.31,-114.62,0.00,99.38,100.00,100.00,100.00,1.76,0.39,45.7316,2.33,80.33,,
,"31 Mar 23",99.95,99.04,0.08,9472.59,192.10,100.00,,10.41,-113.26,0.00,98.31,100.00,,100.00,0.24,0.03,35.6058,3.24,56.78,,
"CH_E_T1_HS_HPSC0206B_B","27 Mar 23",99.38,93.23,0.79,4917.44,87.81,100.00,100.00,7.42,-111.81,0.00,98.20,100.00,100.00,100.00,1.30,0.38,2.6363,0.31,15.82,,
,"28 Mar 23",99.83,98.43,0.13,3667.76,90.48,100.00,100.00,6.98,-114.36,0.00,93.70,80.00,100.00,100.00,1.02,22.22,3.8543,0.23,39.72,,
,"29 Mar 23",100.00,97.34,0.00,2689.72,294.60,100.00,100.00,5.00,-112.73,0.00,98.90,100.00,100.00,100.00,3.19,2.40,3.5441,0.25,46.31,,
,"30 Mar 23",99.81,98.87,0.14,6407.32,271.56,100.00,100.00,7.36,-113.25,0.00,97.65,100.00,100.00,100.00,0.21,0.01,3.4859,0.40,13.50,,
,"31 Mar 23",100.00,97.10,0.00,3752.28,372.32,92.31,100.00,5.60,-109.78,0.00,100.00,100.00,,100.00,1.84,6.26,1.9285,0.15,16.50,,
"CH_E_T1_HS_HPSC0206C_C","27 Mar 23",99.93,99.41,0.32,3909.77,103.87,100.00,100.00,8.40,-112.57,25.00,98.81,97.22,100.00,100.00,4.29,16.56,9.7437,0.73,55.32,,
,"28 Mar 23",99.82,97.87,3.19,2680.43,88.00,100.00,100.00,7.38,-113.54,0.00,95.31,82.35,,100.00,17.07,3.99,11.2985,0.78,55.06,,
,"29 Mar 23",99.56,92.09,1.30,3136.16,60.86,100.00,100.00,8.10,-112.63,25.00,98.16,96.77,100.00,100.00,13.60,15.20,9.1681,0.59,62.54,,
,"30 Mar 23",99.38,95.57,0.75,7280.60,72.26,100.00,100.00,8.60,-112.32,0.00,99.45,96.67,100.00,100.00,0.33,16.91,9.0260,0.93,53.72,,
,"31 Mar 23",98.98,92.80,1.62,5917.39,80.53,100.00,,7.99,-110.23,0.00,99.06,100.00,100.00,98.28,3.59,1.75,5.6774,0.53,71.25,,
"CH_E_T1_HS_HPSC0208A_A","27 Mar 23",99.93,99.67,0.28,2827.85,159.67,91.98,100.00,9.09,-114.34,0.00,99.82,100.00,100.00,100.00,0.20,0.15,82.0251,9.87,89.23,,
,"28 Mar 23",99.90,99.82,0.18,1377.43,151.11,93.24,100.00,9.25,-114.75,1.85,99.51,100.00,83.33,100.00,0.29,1.07,83.3772,9.11,92.38,,
,"29 Mar 23",99.98,99.88,0.09,2137.18,292.47,98.68,100.00,9.35,-114.42,0.00,96.14,100.00,100.00,99.31,0.11,0.63,83.2689,11.07,93.59,,
,"30 Mar 23",100.00,99.82,0.13,2596.31,164.49,97.32,100.00,9.60,-114.42,0.00,98.51,100.00,100.00,99.56,0.33,0.24,90.8827,8.63,95.46,,
,"31 Mar 23",99.90,99.66,0.16,2064.80,143.06,97.70,100.00,9.18,-113.24,0.00,99.82,100.00,100.00,98.39,0.37,0.45,83.2953,6.50,94.10,,
"CH_E_T1_HS_HPSC0208B_B","27 Mar 23",99.84,99.50,0.10,4785.30,93.04,98.14,100.00,8.52,-114.57,0.00,99.60,100.00,100.00,100.00,1.63,6.17,6.2347,0.96,41.15,,
,"28 Mar 23",99.64,99.75,0.24,3657.20,171.86,93.57,100.00,8.22,-115.43,0.00,96.80,100.00,100.00,100.00,3.69,4.87,8.8570,0.78,61.08,,
,"29 Mar 23",99.77,100.00,0.00,13754.52,294.87,88.57,,8.90,-114.71,0.00,96.88,100.00,87.50,99.11,4.38,30.76,6.0565,1.02,12.29,,
,"30 Mar 23",99.84,99.72,0.22,3889.07,212.82,96.01,100.00,8.70,-114.38,0.00,99.06,100.00,46.15,98.67,1.78,15.44,5.8354,1.15,41.72,,
,"31 Mar 23",99.42,99.30,0.59,6621.92,94.48,97.34,94.12,8.91,-113.19,0.00,100.38,100.00,100.00,100.00,1.63,3.98,8.6718,1.08,47.54,,
"CH_E_T1_HS_HPSC0208C_C","27 Mar 23",99.89,99.43,1.04,2128.90,139.42,70.73,100.00,8.36,-113.27,0.00,99.63,100.00,100.00,100.00,0.36,0.77,38.1941,1.71,84.74,,
,"28 Mar 23",99.85,99.62,0.85,1717.04,80.50,81.18,100.00,7.83,-115.41,0.00,96.99,100.00,,100.00,0.69,2.19,43.3526,5.62,85.73,,
,"29 Mar 23",99.96,99.77,0.35,3087.60,83.06,75.76,100.00,8.39,-113.66,0.00,100.00,100.00,,100.00,0.96,0.78,39.5570,2.61,71.01,,
,"30 Mar 23",99.88,99.88,0.24,3418.70,226.88,82.63,100.00,8.53,-114.17,0.00,100.00,100.00,100.00,100.00,1.24,3.96,44.8581,2.53,77.74,,
,"31 Mar 23",99.91,99.90,0.03,4156.43,171.32,75.56,100.00,8.74,-110.47,5.00,97.68,100.00,100.00,100.00,0.88,2.68,37.4992,2.36,66.31,,
"CH_E_T1_HS_HPSC0214A_A","27 Mar 23",99.96,99.92,0.00,4674.48,380.20,95.92,100.00,8.54,-116.52,0.00,99.28,100.00,100.00,100.00,1.07,0.06,25.2769,0.90,65.74,,
,"28 Mar 23",99.96,99.76,0.00,2517.94,273.67,97.12,100.00,8.46,-116.86,0.00,98.91,100.00,100.00,100.00,0.36,0.35,28.6813,1.06,80.32,,
,"29 Mar 23",100.00,99.98,0.10,1833.23,175.49,98.10,100.00,8.07,-116.31,0.00,100.00,100.00,100.00,100.00,0.91,0.05,23.0162,1.36,86.04,,
,"30 Mar 23",99.96,99.84,0.06,2762.97,288.25,98.75,100.00,8.10,-116.55,0.00,100.00,100.00,100.00,100.00,1.28,0.74,27.4255,0.84,84.74,,
,"31 Mar 23",99.82,99.86,0.03,3052.44,180.79,100.00,100.00,8.55,-115.00,16.67,100.00,98.77,100.00,97.67,3.49,0.47,24.8886,1.07,87.61,,
"CH_E_T1_HS_HPSC0214B_B","27 Mar 23",98.39,96.41,1.44,2990.59,70.92,97.26,100.00,7.33,-112.08,0.00,98.78,100.00,66.67,100.00,1.49,5.18,15.7575,0.90,63.27,,
,"28 Mar 23",99.82,99.63,0.23,4111.43,118.83,98.95,100.00,7.64,-114.76,0.00,99.38,100.00,,100.00,0.06,3.79,18.9595,1.25,79.99,,
,"29 Mar 23",96.53,93.65,3.00,3404.61,38.32,94.87,100.00,6.95,-112.53,20.00,95.96,100.00,100.00,100.00,1.16,3.15,14.9911,1.01,50.89,,
,"30 Mar 23",99.45,99.40,0.12,2660.25,123.10,94.74,100.00,7.00,-113.40,0.00,99.33,100.00,100.00,99.23,1.09,0.63,14.8697,1.23,78.10,,
,"31 Mar 23",99.86,99.88,0.14,5487.31,271.56,96.43,100.00,7.54,-110.00,0.00,98.62,100.00,100.00,98.63,1.22,6.47,14.8109,1.13,45.24,,
"CH_E_T1_HS_HPSC0214C_C","27 Mar 23",99.52,99.81,0.36,1973.01,65.14,97.67,100.00,7.13,-115.94,0.00,94.70,100.00,100.00,100.00,0.77,2.86,27.9085,3.41,76.44,,
,"28 Mar 23",99.94,99.85,0.18,1763.80,167.34,97.40,100.00,7.20,-116.50,0.00,97.09,100.00,100.00,99.16,0.19,0.49,38.7196,2.96,90.96,,
,"29 Mar 23",100.00,99.82,0.20,2077.90,162.08,97.75,100.00,7.67,-115.85,0.00,98.40,100.00,,100.00,0.15,0.58,32.5792,2.49,88.42,,
,"30 Mar 23",99.85,99.78,0.19,1076.36,68.65,99.08,100.00,7.09,-116.25,0.00,96.79,100.00,100.00,99.52,2.10,10.56,35.3372,2.30,95.62,,
,"31 Mar 23",99.96,99.76,0.29,2158.66,46.37,100.00,100.00,7.00,-114.45,0.00,95.45,100.00,,98.48,1.19,21.38,30.5173,2.64,81.16,,
"CH_E_T1_HS_HPSC0220A_A","27 Mar 23",99.93,99.60,0.19,6140.79,164.02,100.00,,9.30,-115.97,0.00,98.59,100.00,100.00,97.96,4.71,73.31,15.0557,0.39,50.55,,
,"28 Mar 23",100.00,100.00,0.00,5405.56,607.25,100.00,100.00,7.95,-118.23,0.00,99.15,100.00,,100.00,0.31,1.12,16.7845,0.42,56.21,,
,"29 Mar 23",99.92,99.52,0.10,6783.87,168.82,100.00,100.00,8.89,-116.68,0.00,98.33,100.00,,100.00,0.85,0.51,15.5700,0.44,37.96,,
,"30 Mar 23",99.92,99.63,0.20,8272.81,183.77,100.00,100.00,8.65,-116.59,0.00,99.11,100.00,,100.00,1.27,0.49,18.8028,0.60,48.64,,
,"31 Mar 23",99.93,99.68,0.41,5992.09,113.35,93.33,100.00,8.94,-114.21,0.00,99.28,100.00,,100.00,1.39,8.38,17.4724,0.71,48.09,,
"CH_E_T1_HS_HPSC0220B_B","27 Mar 23",100.00,100.00,0.00,5459.34,398.44,100.00,100.00,8.97,-113.31,0.00,100.00,100.00,,37.50,0.97,11.68,0.9823,0.22,7.22,,
,"28 Mar 23",100.00,100.00,0.00,5394.79,427.65,100.00,,7.28,-117.50,,95.45,100.00,100.00,100.00,10.96,0.00,1.3125,0.06,10.00,,
,"29 Mar 23",100.00,100.00,0.00,22096.18,123.52,100.00,100.00,8.78,-114.59,,100.00,100.00,100.00,100.00,0.00,0.00,1.0709,0.04,2.36,,
,"30 Mar 23",99.07,98.88,0.77,6464.82,336.20,100.00,100.00,7.19,-115.93,0.00,100.00,100.00,100.00,100.00,0.10,0.06,0.9276,0.08,8.43,,
,"31 Mar 23",100.00,100.00,0.00,4550.95,247.82,,,6.02,-112.21,0.00,95.83,100.00,100.00,100.00,0.11,0.42,0.5926,0.14,5.37,,
